Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"1"	"6.223E-4"	"EGR2"	"EGR2"	"32"	"300"	"6.658E-24"	"1.07E-20"	"14.1"	"GTEx--Coexpression"	"PROS1,ARHGAP39,AHR,MPZ,PHLDA3,POU3F1,FRMD8,MXRA8,KANK4,DHH,ITPR3,WNT6,EPB41L2,HSPA12A,NES,ITGB4,AATK,TGIF2,SECISBP2L,ITGA6,EGFL8,MATN2,RBMS3,PLEC,AHNAK,SH3TC2,LMNA,ERBB2,CTNNA1,SCN7A,PLEKHA4,VIM"
"gene_set_query"	"2"	"0.001245"	"AHR"	"AHR"	"30"	"300"	"9.284E-22"	"7.46E-19"	"13.12"	"GTEx--Coexpression"	"IFITM3,PROS1,MPZ,PHLDA3,FRMD8,MXRA8,KANK4,DHH,WNT6,EPB41L2,ADGRG6,S100A10,HSPA12A,ITGB4,AATK,SECISBP2L,RHOA,ITGA6,EGFL8,MATN2,RBMS3,PLEC,AHNAK,LMNA,CTNNA1,SCN7A,LAMB1,PLEKHA4,DLC1,VIM"
"gene_set_query"	"3"	"0.001867"	"FOXD3"	"FOXD3"	"29"	"299"	"9.544E-21"	"5.11E-18"	"12.68"	"GTEx--Coexpression"	"PROS1,ARHGAP39,AHR,OLFML2A,MPZ,PHLDA3,FRMD8,MXRA8,KANK4,DHH,WNT6,EPB41L2,HSPA12A,CUEDC2,ITGB4,AATK,SECISBP2L,SORCS2,ITGA6,EGFL8,MATN2,RBMS3,PLEC,AHNAK,SH3TC2,CTNNA1,SCN7A,PLEKHA4,VIM"
"gene_set_query"	"4"	"0.002489"	"GLI1"	"GLI1"	"27"	"299"	"1.108E-18"	"4.45E-16"	"11.72"	"GTEx--Coexpression"	"PROS1,ARHGAP39,AHR,MPZ,PHLDA3,FRMD8,MXRA8,KANK4,DHH,WNT6,EPB41L2,HSPA12A,CUEDC2,ITGB4,AATK,SECISBP2L,SORCS2,ITGA6,EGFL8,MATN2,RBMS3,PLEC,AHNAK,SH3TC2,SCN7A,PLEKHA4,VIM"
"gene_set_query"	"5"	"0.003111"	"SOX10"	"SOX10"	"26"	"298"	"1.045E-17"	"3.04E-15"	"11.28"	"GTEx--Coexpression"	"ARHGAP39,AHR,MPZ,PHLDA3,KANK4,DHH,LPAR1,WNT6,EPB41L2,HSPA12A,IGSF11,CUEDC2,ITGB4,AATK,SECISBP2L,SORCS2,ZEB2,ITGA6,PMP2,EGFL8,PLEC,AHNAK,SH3TC2,SCN7A,PLEKHA4,PLP1"
"gene_set_query"	"6"	"0.003734"	"EBF2"	"EBF2"	"26"	"299"	"1.134E-17"	"3.04E-15"	"11.24"	"GTEx--Coexpression"	"PROS1,AHR,MPZ,PHLDA3,MXRA8,KANK4,DHH,PLAC9,WNT6,EPB41L2,HSPA12A,NES,LAMC1,ITGA7,ITGA6,EGFL8,MATN2,RBMS3,AHNAK,LAMA2,EGFLAM,SCN7A,LAMB1,PLEKHA4,DLC1,VIM"
"gene_set_query"	"7"	"0.004356"	"FOXD2"	"FOXD2"	"23"	"300"	"1.046E-14"	"2.4E-12"	"9.802"	"GTEx--Coexpression"	"PROS1,ARHGAP39,AHR,MPZ,PHLDA3,MXRA8,KANK4,DHH,WNT6,EPB41L2,HSPA12A,ITGB4,AATK,SECISBP2L,ITGA6,EGFL8,RBMS3,PLEC,AHNAK,PRELP,SCN7A,PLEKHA4,VIM"
"gene_set_query"	"8"	"0.004978"	"FOXE3"	"FOXE3"	"22"	"299"	"8.562E-14"	"1.72E-11"	"9.376"	"GTEx--Coexpression"	"ARHGAP39,MPZ,KANK4,DHH,WNT6,EPB41L2,TRPM3,HSPA12A,IGSF11,ITGB4,AATK,SECISBP2L,SORCS2,ITGA6,PMP2,EGFL8,GAS7,PLEC,AHNAK,RELN,SH3TC2,PLEKHA4"
"gene_set_query"	"9"	"0.0056"	"PLAG1"	"PLAG1"	"21"	"300"	"7.685E-13"	"1.37E-10"	"8.885"	"GTEx--Coexpression"	"ARHGAP39,AHR,MPZ,MXRA8,KANK4,DHH,WNT6,EPB41L2,HSPA12A,COL1A2,TENM3,AATK,SECISBP2L,COL6A3,ITGA6,EGFL8,PLEC,AHNAK,SCN7A,LAMB1,PLEKHA4"
"gene_set_query"	"10"	"0.006223"	"MEOX2"	"MEOX2"	"19"	"299"	"4.471E-11"	"7.18E-9"	"8.01"	"GTEx--Coexpression"	"PROS1,AHR,MPZ,PHLDA3,MXRA8,KANK4,DHH,PLAC9,WNT6,EPB41L2,HSPA12A,RHOA,ITGA6,EGFL8,RBMS3,AHNAK,PLEKHA4,DLC1,VIM"
"gene_set_query"	"11"	"0.006845"	"ELK3"	"ELK3"	"18"	"297"	"2.943E-10"	"3.94E-8"	"7.616"	"GTEx--Coexpression"	"LGALS1,EVA1B,KIRREL1,TPM4,TM4SF1,MXRA8,S100A10,COL1A2,EHD4,COL5A2,LAMC1,ANXA2,ANXA5,MMP14,COL6A3,LMNA,DLC1,RAB13"
"gene_set_query"	"12"	"0.007467"	"PRRX2"	"PRRX2"	"18"	"297"	"2.943E-10"	"3.94E-8"	"7.616"	"GTEx--Coexpression"	"LGALS1,EVA1B,KIRREL1,TPM4,MXRA8,IGFBP7,COL1A2,COL5A2,COL18A1,ANXA2,ANXA5,MMP14,ITGA8,THBS2,LMNA,SOD3,RAB13,VIM"
"gene_set_query"	"13"	"0.00809"	"NR2F2"	"NR2F2"	"18"	"299"	"3.276E-10"	"4.05E-8"	"7.562"	"GTEx--Coexpression"	"AHR,IGFBP5,MXRA8,WNT6,EPB41L2,WWTR1,COL18A1,SIX5,RHOA,ITGA6,EGFL8,MATN2,RBMS3,AHNAK,SCN7A,LAMB2,PLEKHA4,VIM"
"gene_set_query"	"14"	"0.008712"	"SHOX2"	"SHOX2"	"17"	"298"	"2.169E-9"	"2.29E-7"	"7.142"	"GTEx--Coexpression"	"COL12A1,AHR,LGALS1,EVA1B,KIRREL1,TPM4,FST,MXRA8,COL1A2,COL5A2,LAMC1,ANXA5,MMP14,COL6A3,RBMS3,AHNAK,VIM"
"gene_set_query"	"15"	"0.009334"	"RFX8"	"RFX8"	"17"	"298"	"2.169E-9"	"2.29E-7"	"7.142"	"GTEx--Coexpression"	"LGALS1,TPM4,PIMREG,ECT2,NDC80,TPX2,COL1A2,COL5A2,KIF11,TK1,ANXA2,ANXA5,CCNA2,MMP14,COL6A3,CENPF,PRC1"
"gene_set_query"	"16"	"0.009956"	"GLIS2"	"GLIS2"	"17"	"299"	"2.28E-9"	"2.29E-7"	"7.116"	"GTEx--Coexpression"	"EVA1B,KIRREL1,COL4A2,PDGFA,IGFBP7,WWTR1,COL18A1,SIX5,ITGA1,ITGA8,RBMS3,CRIP2,FLNA,S1PR3,LAMB2,SOD3,TBX2"
"gene_set_query"	"17"	"0.01058"	"TCF7L1"	"TCF7L1"	"16"	"297"	"1.37E-8"	"1.15E-6"	"6.722"	"GTEx--Coexpression"	"COL4A2,COL4A1,MXRA8,PLAC9,IGFBP7,WWTR1,PARVA,COL18A1,SIX5,ITGA1,ITGA7,PDZRN3,RBMS3,FLNA,LAMB2,SOD3"
"gene_set_query"	"18"	"0.0112"	"TWIST2"	"TWIST2"	"16"	"297"	"1.37E-8"	"1.15E-6"	"6.722"	"GTEx--Coexpression"	"COL12A1,LGALS1,EVA1B,KIRREL1,TPM4,MXRA8,COL1A2,COL5A1,COL5A2,LAMC1,ANXA2,ANXA5,MMP14,COL6A3,LAMB1,RAB13"
"gene_set_query"	"19"	"0.01182"	"HMGA2"	"HMGA2"	"16"	"298"	"1.435E-8"	"1.15E-6"	"6.698"	"GTEx--Coexpression"	"LGALS1,TPM4,PIMREG,ECT2,NDC80,TPX2,COL1A2,COL5A2,KIF11,TK1,ANXA2,ANXA5,CCNA2,COL6A3,CENPF,PRC1"
"gene_set_query"	"20"	"0.01245"	"KLF7"	"KLF7"	"16"	"298"	"1.435E-8"	"1.15E-6"	"6.698"	"GTEx--Coexpression"	"KIRREL1,TPM4,COL4A2,COL4A1,WWTR1,MSN,PARVA,LAMC1,CLEC1A,ITGA1,ANXA5,RHOA,RBMS3,STOM,LAMB1,DLC1"
"gene_set_query"	"21"	"0.01307"	"BNC2"	"BNC2"	"16"	"299"	"1.503E-8"	"1.15E-6"	"6.674"	"GTEx--Coexpression"	"OLFML2A,LGALS1,IGFBP5,MXRA8,EPB41L2,WWTR1,PARVA,COL5A1,LAMC1,SIX5,EGFL8,PDZRN3,MATN2,AHNAK,SCN7A,PLEKHA4"
"gene_set_query"	"22"	"0.01369"	"FOXM1"	"FOXM1"	"16"	"300"	"1.574E-8"	"1.15E-6"	"6.651"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA3,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1,CDKN3"
"gene_set_query"	"23"	"0.01431"	"TWIST1"	"TWIST1"	"15"	"297"	"8.584E-8"	"5.41E-6"	"6.279"	"GTEx--Coexpression"	"COL12A1,LGALS1,EVA1B,KIRREL1,TPM4,MXRA8,COL1A2,COL5A2,LAMC1,ANXA2,ANXA5,MMP14,COL6A3,LMNA,RAB13"
"gene_set_query"	"24"	"0.01493"	"FOXD1"	"FOXD1"	"15"	"298"	"8.963E-8"	"5.41E-6"	"6.257"	"GTEx--Coexpression"	"LGALS1,EVA1B,KIRREL1,TPM4,PIMREG,MXRA8,ECT2,COL1A2,COL5A2,TENM3,LAMC1,ANXA2,ANXA5,COL6A3,PLEC"
"gene_set_query"	"25"	"0.01556"	"HOXC6"	"HOXC6"	"15"	"298"	"8.963E-8"	"5.41E-6"	"6.257"	"GTEx--Coexpression"	"COL12A1,LGALS1,EVA1B,KIRREL1,TPM4,MXRA8,COL1A2,COL5A2,LAMC1,ANXA2,ANXA5,MMP14,COL6A3,PLEC,VIM"
"gene_set_query"	"26"	"0.01618"	"TBX2"	"TBX2"	"15"	"299"	"9.357E-8"	"5.41E-6"	"6.235"	"GTEx--Coexpression"	"COL4A2,COL4A1,IGFBP7,MSN,COL18A1,CLEC1A,CEMIP2,ITGA1,RHOA,RBMS3,NKD2,STOM,LAMB2,SOD3,DLC1"
"gene_set_query"	"27"	"0.0168"	"E2F1"	"E2F1"	"15"	"300"	"9.767E-8"	"5.41E-6"	"6.213"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA3,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"28"	"0.01742"	"TFDP1"	"TFDP1"	"15"	"300"	"9.767E-8"	"5.41E-6"	"6.213"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA3,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"29"	"0.01805"	"HMGA1"	"HMGA1"	"15"	"300"	"9.767E-8"	"5.41E-6"	"6.213"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,ANXA2,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"30"	"0.01867"	"HEYL"	"HEYL"	"14"	"298"	"5.267E-7"	"2.54E-5"	"5.819"	"GTEx--Coexpression"	"COL4A2,COL4A1,PDGFA,IGFBP7,COL18A1,SIX5,ITGA8,RBMS3,CRIP2,PRELP,FLNA,LAMB2,SOD3,TBX2"
"gene_set_query"	"31"	"0.01929"	"SOX18"	"SOX18"	"14"	"299"	"5.48E-7"	"2.54E-5"	"5.799"	"GTEx--Coexpression"	"TM4SF1,COL4A1,PLAC9,EHD4,NES,CLEC1A,ITGA7,RBMS3,LAMA2,CRIP2,EGFLAM,STOM,LAMB2,DLC1"
"gene_set_query"	"32"	"0.01991"	"MYCN"	"MYCN"	"14"	"299"	"5.48E-7"	"2.54E-5"	"5.799"	"GTEx--Coexpression"	"ARHGAP39,STMN1,KANK4,EPB41L2,HSPA12A,IGSF11,AATK,SECISBP2L,SORCS2,ZEB2,PMP2,EGFL8,SH3TC2,PLP1"
"gene_set_query"	"33"	"0.02054"	"RUNX2"	"RUNX2"	"14"	"299"	"5.48E-7"	"2.54E-5"	"5.799"	"GTEx--Coexpression"	"COL12A1,LGALS1,EVA1B,KIRREL1,TPM4,RUNX1,MXRA8,COL1A2,COL5A2,ANXA2,ANXA5,EMP3,MMP14,COL6A3"
"gene_set_query"	"34"	"0.02116"	"E2F7"	"E2F7"	"14"	"300"	"5.7E-7"	"2.54E-5"	"5.779"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"35"	"0.02178"	"CENPA"	"CENPA"	"14"	"300"	"5.7E-7"	"2.54E-5"	"5.779"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"36"	"0.0224"	"ZNF367"	"ZNF367"	"14"	"300"	"5.7E-7"	"2.54E-5"	"5.779"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"37"	"0.02302"	"HOXC4"	"HOXC4"	"13"	"297"	"2.796E-6"	"1.04E-4"	"5.404"	"GTEx--Coexpression"	"COL12A1,LGALS1,KIRREL1,TPM4,MXRA8,COL1A2,COL5A2,LAMC1,ANXA2,ANXA5,MMP14,COL6A3,VIM"
"gene_set_query"	"38"	"0.02365"	"PRRX1"	"PRRX1"	"13"	"297"	"2.796E-6"	"1.04E-4"	"5.404"	"GTEx--Coexpression"	"EVA1B,KIRREL1,TPM4,MXRA8,PLAC9,COL1A2,COL5A2,LAMC1,ANXA5,MMP14,COL6A3,RBMS3,VIM"
"gene_set_query"	"39"	"0.02427"	"ERG"	"ERG"	"13"	"298"	"2.9E-6"	"1.04E-4"	"5.385"	"GTEx--Coexpression"	"TM4SF1,COL4A2,COL4A1,IGFBP7,MSN,COL18A1,CLEC1A,ITGA8,RBMS3,STOM,SOD3,TBX2,DLC1"
"gene_set_query"	"40"	"0.02489"	"HOXD4"	"HOXD4"	"13"	"298"	"2.9E-6"	"1.04E-4"	"5.385"	"GTEx--Coexpression"	"LGALS1,EVA1B,KIRREL1,IGFBP5,RPL22,MXRA8,PARVA,COL5A1,LAMC1,SIX5,ANXA5,MMP14,RAB13"
"gene_set_query"	"41"	"0.02551"	"SNAI1"	"SNAI1"	"13"	"299"	"3.007E-6"	"1.04E-4"	"5.366"	"GTEx--Coexpression"	"IFITM3,TM4SF1,COL4A2,COL4A1,MSN,EHD4,CLEC1A,ADAMTS9,CEMIP2,ANXA5,RBMS3,STOM,DLC1"
"gene_set_query"	"42"	"0.02614"	"SOX13"	"SOX13"	"13"	"299"	"3.007E-6"	"1.04E-4"	"5.366"	"GTEx--Coexpression"	"AHR,PHLDA3,COL4A2,MXRA8,ITGA6,EGFL8,RBMS3,AHNAK,LAMA2,CTNNA1,SCN7A,LAMB2,TBX2"
"gene_set_query"	"43"	"0.02676"	"TET1"	"TET1"	"13"	"299"	"3.007E-6"	"1.04E-4"	"5.366"	"GTEx--Coexpression"	"AHR,LGALS1,MXRA8,KANK4,EPB41L2,HSPA12A,COL5A1,EGFL8,MATN2,AHNAK,SCN7A,PLEKHA4,VIM"
"gene_set_query"	"44"	"0.02738"	"TEAD2"	"TEAD2"	"13"	"300"	"3.117E-6"	"1.04E-4"	"5.347"	"GTEx--Coexpression"	"IFITM3,TES,COL4A2,COL4A1,WWTR1,PARVA,SIX5,ITGA1,ITGA7,PDZRN3,STOM,S1PR3,LAMB2"
"gene_set_query"	"45"	"0.028"	"ZNF492"	"ZNF492"	"13"	"300"	"3.117E-6"	"1.04E-4"	"5.347"	"GTEx--Coexpression"	"PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"46"	"0.02862"	"DNMT1"	"DNMT1"	"13"	"300"	"3.117E-6"	"1.04E-4"	"5.347"	"GTEx--Coexpression"	"PTTG1,SGO1,CDCA3,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"47"	"0.02925"	"ATOH8"	"ATOH8"	"13"	"300"	"3.117E-6"	"1.04E-4"	"5.347"	"GTEx--Coexpression"	"PROS1,RASSF4,MXRA8,IGFBP7,COL18A1,SIX5,ITGA7,RBMS3,LAMA2,PRELP,LAMB2,SOD3,VIM"
"gene_set_query"	"48"	"0.02987"	"ZNF695"	"ZNF695"	"13"	"300"	"3.117E-6"	"1.04E-4"	"5.347"	"GTEx--Coexpression"	"PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"49"	"0.03049"	"ZNF469"	"ZNF469"	"12"	"297"	"1.441E-5"	"3.99E-4"	"4.97"	"GTEx--Coexpression"	"COL12A1,LGALS1,EVA1B,KIRREL1,TPM4,COL1A2,COL5A1,COL5A2,TENM3,ANXA5,MMP14,COL6A3"
"gene_set_query"	"50"	"0.03111"	"SCMH1"	"SCMH1"	"12"	"298"	"1.489E-5"	"3.99E-4"	"4.953"	"GTEx--Coexpression"	"TES,COL4A2,WWTR1,PARVA,SIX5,ITGA1,ITGA7,PDZRN3,FLNA,S1PR3,LAMB2,SOD3"
"gene_set_query"	"51"	"0.03174"	"FOXL1"	"FOXL1"	"12"	"298"	"1.489E-5"	"3.99E-4"	"4.953"	"GTEx--Coexpression"	"EVA1B,KIRREL1,TPM4,PDGFA,IGFBP7,COL18A1,ITGA8,RBMS3,THBS2,FLNA,SOD3,VIM"
"gene_set_query"	"52"	"0.03236"	"TSHZ3"	"TSHZ3"	"12"	"298"	"1.489E-5"	"3.99E-4"	"4.953"	"GTEx--Coexpression"	"OLFML2A,IGFBP5,MXRA8,WWTR1,PARVA,COL5A1,SIX5,ITGA1,PDZRN3,MATN2,SCN7A,LAMB2"
"gene_set_query"	"53"	"0.03298"	"GLI3"	"GLI3"	"12"	"299"	"1.539E-5"	"3.99E-4"	"4.936"	"GTEx--Coexpression"	"OLFML2A,KIRREL1,RPL22,MXRA8,WWTR1,PARVA,COL5A1,COL5A2,LAMC1,MMP14,PDZRN3,LMNA"
"gene_set_query"	"54"	"0.0336"	"HIF3A"	"HIF3A"	"12"	"299"	"1.539E-5"	"3.99E-4"	"4.936"	"GTEx--Coexpression"	"COL4A2,WWTR1,PARVA,SIX5,ITGA1,ITGA7,PDZRN3,RBMS3,LAMA2,SCN7A,S1PR3,LAMB2"
"gene_set_query"	"55"	"0.03423"	"ZNF503"	"ZNF503"	"12"	"299"	"1.539E-5"	"3.99E-4"	"4.936"	"GTEx--Coexpression"	"TES,IGFBP5,WWTR1,RARRES2,PARVA,COL5A1,SIX5,ITGA1,PDZRN3,S1PR3,LAMB2,SOD3"
"gene_set_query"	"56"	"0.03485"	"OSR1"	"OSR1"	"12"	"299"	"1.539E-5"	"3.99E-4"	"4.936"	"GTEx--Coexpression"	"TES,COL4A2,IGFBP7,WWTR1,PARVA,ITGA1,ITGA8,PDZRN3,RBMS3,FLNA,S1PR3,SOD3"
"gene_set_query"	"57"	"0.03547"	"BCL6B"	"BCL6B"	"12"	"299"	"1.539E-5"	"3.99E-4"	"4.936"	"GTEx--Coexpression"	"TM4SF1,COL4A1,PLAC9,MSN,NES,CLEC1A,ADAMTS9,CEMIP2,NKD2,STOM,TBX2,DLC1"
"gene_set_query"	"58"	"0.03609"	"MAFK"	"MAFK"	"12"	"299"	"1.539E-5"	"3.99E-4"	"4.936"	"GTEx--Coexpression"	"COL4A2,PDGFA,WWTR1,SIX5,ITGA1,ITGA7,PDZRN3,RBMS3,CRIP2,FLNA,LAMB2,SOD3"
"gene_set_query"	"59"	"0.03671"	"MYBL2"	"MYBL2"	"12"	"300"	"1.59E-5"	"3.99E-4"	"4.919"	"GTEx--Coexpression"	"PTTG1,SGO1,CDCA8,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"60"	"0.03734"	"EPAS1"	"EPAS1"	"12"	"300"	"1.59E-5"	"3.99E-4"	"4.919"	"GTEx--Coexpression"	"TM4SF1,COL4A2,COL4A1,MSN,CLEC1A,CEMIP2,RHOA,RBMS3,NKD2,STOM,TBX2,DLC1"
"gene_set_query"	"61"	"0.03796"	"AHRR"	"AHRR"	"12"	"300"	"1.59E-5"	"3.99E-4"	"4.919"	"GTEx--Coexpression"	"PTTG1,PIMREG,SGO1,CDCA8,NDC80,TPX2,KIF18B,KIF11,CCNA2,CENPW,CENPF,PRC1"
"gene_set_query"	"62"	"0.03858"	"ZNF724"	"ZNF724"	"12"	"300"	"1.59E-5"	"3.99E-4"	"4.919"	"GTEx--Coexpression"	"PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPF,PRC1"
"gene_set_query"	"63"	"0.0392"	"ZNF726"	"ZNF726"	"12"	"300"	"1.59E-5"	"3.99E-4"	"4.919"	"GTEx--Coexpression"	"PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPF,PRC1"
"gene_set_query"	"64"	"0.03983"	"ZNF215"	"ZNF215"	"12"	"300"	"1.59E-5"	"3.99E-4"	"4.919"	"GTEx--Coexpression"	"PIMREG,SGO1,CDCA8,ECT2,NDC80,TPX2,KIF18B,KIF11,TK1,CCNA2,CENPF,PRC1"
"gene_set_query"	"65"	"0.04045"	"FOXS1"	"FOXS1"	"11"	"297"	"6.885E-5"	"0.00152"	"4.54"	"GTEx--Coexpression"	"PDGFA,IGFBP7,COL18A1,ITGA8,RBMS3,CRIP2,PRELP,THBS2,FLNA,SOD3,VIM"
"gene_set_query"	"66"	"0.04107"	"ZNF311"	"ZNF311"	"11"	"297"	"6.885E-5"	"0.00152"	"4.54"	"GTEx--Coexpression"	"KIRREL1,MXRA8,COL1A2,COL5A2,LAMC1,ANXA5,MMP14,COL6A3,LAMB1,RAB13,VIM"
"gene_set_query"	"67"	"0.04169"	"HOXC5"	"HOXC5"	"11"	"297"	"6.885E-5"	"0.00152"	"4.54"	"GTEx--Coexpression"	"LGALS1,KIRREL1,MXRA8,COL5A2,LAMC1,ANXA5,MMP14,RBMS3,PLEC,LMNA,VIM"
"gene_set_query"	"68"	"0.04231"	"HOXA2"	"HOXA2"	"11"	"298"	"7.092E-5"	"0.00152"	"4.524"	"GTEx--Coexpression"	"TES,COL4A2,WWTR1,PARVA,SIX5,ITGA1,ITGA8,PDZRN3,FLNA,S1PR3,SOD3"
"gene_set_query"	"69"	"0.04294"	"GLI2"	"GLI2"	"11"	"298"	"7.092E-5"	"0.00152"	"4.524"	"GTEx--Coexpression"	"LGALS1,IGFBP5,MXRA8,WWTR1,PARVA,COL5A1,COL5A2,SIX5,PDZRN3,FLNA,LAMB2"
"gene_set_query"	"70"	"0.04356"	"GLIS1"	"GLIS1"	"11"	"298"	"7.092E-5"	"0.00152"	"4.524"	"GTEx--Coexpression"	"LGALS1,EVA1B,TPM4,UNC5B,COL1A2,COL5A1,COL5A2,ANXA2,MMP14,COL6A3,NPDC1"
"gene_set_query"	"71"	"0.04418"	"SRF"	"SRF"	"11"	"298"	"7.092E-5"	"0.00152"	"4.524"	"GTEx--Coexpression"	"TES,COL4A2,WWTR1,PARVA,SIX5,ITGA1,ITGA7,PDZRN3,FLNA,S1PR3,SOD3"
"gene_set_query"	"72"	"0.0448"	"HIF1A"	"HIF1A"	"11"	"298"	"7.092E-5"	"0.00152"	"4.524"	"GTEx--Coexpression"	"KIRREL1,TPM4,PIMREG,ECT2,COL1A2,COL5A2,ANXA2,ANXA5,MMP14,COL6A3,RAB13"
"gene_set_query"	"73"	"0.04543"	"SETBP1"	"SETBP1"	"11"	"298"	"7.092E-5"	"0.00152"	"4.524"	"GTEx--Coexpression"	"TES,COL4A2,WWTR1,PARVA,COL18A1,SIX5,ITGA1,PDZRN3,RBMS3,FLNA,SOD3"
"gene_set_query"	"74"	"0.04605"	"ALX1"	"ALX1"	"11"	"299"	"7.304E-5"	"0.00152"	"4.509"	"GTEx--Coexpression"	"EVA1B,KIRREL1,TPM4,COL1A2,COL5A2,LAMC1,ANXA2,ANXA5,MMP14,COL6A3,LMNA"
"gene_set_query"	"75"	"0.04667"	"HOXA3"	"HOXA3"	"11"	"299"	"7.304E-5"	"0.00152"	"4.509"	"GTEx--Coexpression"	"TES,COL4A2,WWTR1,PARVA,SIX5,ITGA1,ITGA7,PDZRN3,FLNA,S1PR3,SOD3"
"gene_set_query"	"76"	"0.04729"	"ZNF621"	"ZNF621"	"11"	"299"	"7.304E-5"	"0.00152"	"4.509"	"GTEx--Coexpression"	"KIRREL1,LPAR1,EPB41L2,COL5A2,ANP32B,LAMC1,MMP14,ZEB2,COL6A3,ERBIN,LAMB1"
"gene_set_query"	"77"	"0.04792"	"ETV4"	"ETV4"	"11"	"299"	"7.304E-5"	"0.00152"	"4.509"	"GTEx--Coexpression"	"PIMREG,SGO1,RAB38,ECT2,TPX2,KIF18B,KIF11,ANXA2,CCNA2,CENPF,PRC1"
"gene_set_query"	"78"	"0.04854"	"MKX"	"MKX"	"10"	"296"	"2.955E-4"	"0.00552"	"4.128"	"GTEx--Coexpression"	"COL12A1,KIRREL1,WWTR1,PARVA,SIX5,ITGA1,PDZRN3,FLNA,S1PR3,SOD3"
"gene_set_query"	"79"	"0.04916"	"TCF12"	"TCF12"	"10"	"296"	"2.955E-4"	"0.00552"	"4.128"	"GTEx--Coexpression"	"KIRREL1,TPM4,MXRA8,WWTR1,PARVA,COL5A2,ANP32B,LAMC1,ANXA5,MMP14"
"gene_set_query"	"80"	"0.04978"	"ZEB1"	"ZEB1"	"10"	"296"	"2.955E-4"	"0.00552"	"4.128"	"GTEx--Coexpression"	"LGALS1,KIRREL1,COL4A2,WWTR1,PARVA,COL5A1,COL5A2,LAMC1,ITGA1,PDZRN3"
"gene_set_query"	"81"	"0.0504"	"FOXC2"	"FOXC2"	"10"	"297"	"3.034E-4"	"0.00552"	"4.113"	"GTEx--Coexpression"	"PDGFA,IGFBP7,COL18A1,ITGA8,RBMS3,PRELP,THBS2,FLNA,SOD3,VIM"
"gene_set_query"	"82"	"0.05103"	"MSX1"	"MSX1"	"10"	"297"	"3.034E-4"	"0.00552"	"4.113"	"GTEx--Coexpression"	"LGALS1,EVA1B,KIRREL1,MXRA8,PLAC9,LAMC1,ADAMTS9,ANXA5,RBMS3,DLC1"
"gene_set_query"	"83"	"0.05165"	"ZNF665"	"ZNF665"	"10"	"298"	"3.114E-4"	"0.00552"	"4.099"	"GTEx--Coexpression"	"LGALS1,KIRREL1,RPL22,MXRA8,PARVA,COL5A1,LAMC1,SIX5,RBMS3,VIM"
"gene_set_query"	"84"	"0.05227"	"TBX18"	"TBX18"	"10"	"298"	"3.114E-4"	"0.00552"	"4.099"	"GTEx--Coexpression"	"KIRREL1,MXRA8,IGFBP7,COL18A1,ITGA8,RBMS3,PRELP,FLNA,SOD3,VIM"
